cdate,openp,highp,lowp,closep,adjp,volume
1984-12-24,15.272827,15.412092,15.257360,124.250000,15.381151,3016800
1984-12-26,15.319254,15.381151,15.303773,123.750000,15.319254,1673200
1984-12-27,15.319254,15.381151,15.195474,123.125000,15.241885,2020800
1984-12-28,15.241885,15.350204,15.195474,123.500000,15.288305,2286400
1984-12-31,15.334732,15.334732,15.210937,123.125000,15.241885,2739200
1985-01-02,15.149035,15.179987,14.947878,121.000000,14.978825,3490000
1985-01-03,14.901443,15.133557,14.839561,120.000000,14.855042,5552000
1985-01-04,14.855042,14.901443,14.731240,119.750000,14.824085,4028000
1985-01-07,14.901443,14.963344,14.824085,120.375000,14.901443,4672000
1985-01-08,14.870506,14.916930,14.762187,119.750000,14.824085,4492000
1985-01-09,14.839561,14.947878,14.793135,120.375000,14.901443,5244000
1985-01-10,14.839561,15.319254,14.808617,123.750000,15.319254,6560000
1985-01-11,15.303773,15.350204,15.118091,122.750000,15.195474,4456000
1985-01-14,15.195474,15.504952,14.916930,124.750000,15.443047,7772000
1985-01-15,15.504952,15.551364,15.365677,124.625000,15.427572,6504000
1985-01-16,15.458523,15.535894,15.303773,123.875000,15.334732,5440000
1985-01-17,15.396627,15.427572,15.226413,123.625000,15.303773,4280000
1985-01-18,15.303773,15.473988,15.303773,124.125000,15.365677,4652000
1985-01-21,15.443047,15.907270,15.396627,128.250000,15.876311,8524000
1985-01-22,16.000111,16.170322,15.984634,129.625000,16.046532,10156000
1985-01-23,16.031050,16.417908,16.000111,132.500000,16.402433,9080000
1985-01-24,16.417908,16.650015,16.386963,133.125000,16.479805,7304000
1985-01-25,16.479805,16.603584,16.417908,133.250000,16.495272,4848000
1985-01-28,16.526224,16.742861,16.495272,134.625000,16.665485,7748000
1985-01-29,16.650015,16.959503,16.557173,137.000000,16.959503,4516000
1985-01-30,17.021393,17.036860,16.851183,136.625000,16.913069,6252000
1985-01-31,16.866652,16.944031,16.742861,136.375000,16.882122,4864000
1985-02-01,16.789282,16.913069,16.758337,135.625000,16.789282,3321600
1985-02-04,16.711914,17.114235,16.711914,137.625000,17.036860,5384000
1985-02-05,17.036860,17.114235,16.835703,136.500000,16.897587,5064000
1985-02-06,16.878881,17.050470,16.847679,135.375000,16.894484,5188000
1985-02-07,16.956879,17.175278,16.956879,137.125000,17.112867,4236000
1985-02-08,17.128477,17.206476,17.066084,137.250000,17.128477,3395600
1985-02-11,17.128477,17.128477,16.566879,133.500000,16.660488,10056000
1985-02-12,16.410894,16.598080,16.379688,131.750000,16.442097,8888000
1985-02-13,16.442097,16.800879,16.442097,133.750000,16.691679,6312000
1985-02-14,16.754093,16.800879,16.473289,132.000000,16.473289,5372000
1985-02-15,16.504488,16.566879,16.317297,131.375000,16.395296,4260000
1985-02-19,16.410894,16.504488,16.379688,131.875000,16.457687,2928400
1985-02-20,16.473289,16.832075,16.457687,133.750000,16.691679,5824000
1985-02-21,16.660488,16.785275,16.598080,133.750000,16.691679,3353600
1985-02-22,16.676081,16.754093,16.488886,132.875000,16.582493,3678000
1985-02-25,16.566879,16.707279,16.488886,133.875000,16.707279,3060800
1985-02-26,16.644884,16.910074,16.629290,134.500000,16.785275,4600000
1985-02-27,16.738483,16.847679,16.566879,133.125000,16.613686,3470400
1985-02-28,16.566879,16.785275,16.566879,134.000000,16.722887,3529600
1985-03-01,16.785275,17.066084,16.722887,135.875000,16.956879,5532000
1985-03-04,17.003670,17.019274,16.769686,135.000000,16.847679,3560400
1985-03-05,16.894484,16.956879,16.800879,135.000000,16.847679,4040000
1985-03-06,16.863276,16.910074,16.566879,132.875000,16.582493,4120000
1985-03-07,16.520094,16.644884,16.223690,130.125000,16.239292,7028000
1985-03-08,16.286087,16.348495,16.114494,129.625000,16.176893,6892000
1985-03-11,16.208097,16.442097,16.192495,131.500000,16.410894,4204000
1985-03-12,16.348495,16.535686,16.348495,131.875000,16.457687,3518400
1985-03-13,16.410894,16.473289,16.145695,130.000000,16.223690,4772000
1985-03-14,16.161299,16.270489,16.067699,128.875000,16.083302,5088000
1985-03-15,16.098904,16.223690,15.974085,128.625000,16.052095,4788000
1985-03-18,16.052095,16.208097,15.974085,128.375000,16.020889,4824000
1985-03-19,16.052095,16.364092,16.005299,130.500000,16.286087,4148000
1985-03-20,16.145695,16.301687,16.098904,129.375000,16.145695,4476000
1985-03-21,16.098904,16.223690,15.989693,128.750000,16.067699,6208000
1985-03-22,16.052095,16.067699,15.942901,127.750000,15.942901,4788000
1985-03-25,15.974085,15.974085,15.537307,124.500000,15.537307,8228000
1985-03-26,15.521715,15.677701,15.490506,125.375000,15.646504,5616000
1985-03-27,15.677701,15.802499,15.662107,126.375000,15.771306,4396000
1985-03-28,15.849300,15.927299,15.771306,126.625000,15.802499,3973600
1985-03-29,15.833700,15.864897,15.677701,127.000000,15.849300,2780000
1985-04-01,15.849300,16.005299,15.833700,128.125000,15.989693,3363200
1985-04-02,16.020889,16.161299,15.911698,127.750000,15.942901,3796000
1985-04-03,15.911698,15.927299,15.755699,126.500000,15.786907,3312000
1985-04-04,15.786907,15.880496,15.662107,127.000000,15.849300,2147200
1985-04-08,15.833700,15.849300,15.459312,123.875000,15.459312,4876000
1985-04-09,15.521715,15.646504,15.506108,124.625000,15.552905,3878800
1985-04-10,15.662107,15.802499,15.599703,125.875000,15.708902,4064000
1985-04-11,15.786907,15.927299,15.708902,127.000000,15.849300,4940000
1985-04-12,15.864897,15.989693,15.833700,128.000000,15.974085,3808000
1985-04-15,15.958494,16.192495,15.958494,129.250000,16.130100,4132000
1985-04-16,16.145695,16.270489,16.036501,129.750000,16.192495,4660000
1985-04-17,16.223690,16.239292,16.130100,129.625000,16.176893,3606800
1985-04-18,16.223690,16.223690,15.896096,127.500000,15.911698,3995200
1985-04-19,15.927299,15.989693,15.833700,127.625000,15.927299,2958800
1985-04-22,15.974085,15.974085,15.818102,127.750000,15.942901,2596400
1985-04-23,15.911698,16.130100,15.880496,129.000000,16.098904,3876800
1985-04-24,16.114494,16.114494,15.880496,128.625000,16.052095,3285600
1985-04-25,16.005299,16.098904,15.989693,128.875000,16.083302,3944000
1985-04-26,16.067699,16.192495,15.864897,127.125000,15.864897,2798400
1985-04-29,15.833700,15.864897,15.740101,126.250000,15.755699,3251200
1985-04-30,15.771306,15.818102,15.662107,126.500000,15.786907,5120000
1985-05-01,15.771306,15.833700,15.615303,125.625000,15.677701,4540000
1985-05-02,15.708902,15.833700,15.568504,125.375000,15.646504,5036000
1985-05-03,15.769261,15.816471,15.690571,125.000000,15.737784,3082000
1985-05-06,15.737784,15.816471,15.706306,124.750000,15.706306,2317600
1985-05-07,15.753517,15.895166,15.737784,125.750000,15.832208,3091600
1985-05-08,15.832208,16.021074,15.785000,127.125000,16.005327,3702800
1985-05-09,16.036800,16.146961,15.989581,127.875000,16.099749,3913200
1985-05-10,16.225657,16.477465,16.178431,130.125000,16.383028,8956000
1985-05-13,16.398779,16.445978,16.335808,130.250000,16.398779,4628000
1985-05-14,16.445978,16.477465,16.084017,128.000000,16.115494,6204000
1985-05-15,16.099749,16.272863,16.084017,128.500000,16.178431,4140000
1985-05-16,16.209917,16.304346,16.178431,129.000000,16.241390,3924000
1985-05-17,16.209917,16.524675,16.194180,130.750000,16.461725,5360000
1985-05-20,16.619089,16.776478,16.540405,133.000000,16.745005,6864000
1985-05-21,16.697790,16.776478,16.666313,133.000000,16.745005,4840000
1985-05-22,16.713520,16.713520,16.603365,132.625000,16.697790,3428400
1985-05-23,16.666313,16.666313,16.524675,131.375000,16.540405,3316000
1985-05-24,16.524675,16.571888,16.461725,130.875000,16.477465,2700800
1985-05-28,16.540405,16.587629,16.335808,130.375000,16.414509,3684000
1985-05-29,16.383028,16.398779,16.272863,129.750000,16.335808,3756000
1985-05-30,16.304346,16.304346,16.021074,128.000000,16.115494,6664000
1985-05-31,16.021074,16.367296,16.021074,128.625000,16.194180,5480000
1985-06-03,16.288607,16.304346,16.146961,129.125000,16.257132,5040000
1985-06-04,16.272863,16.383028,16.209917,129.750000,16.335808,4704000
1985-06-05,16.414509,16.445978,16.178431,128.500000,16.178431,6576000
1985-06-06,16.146961,16.335808,16.068279,129.750000,16.335808,4768000
1985-06-07,16.351568,16.351568,16.021074,127.375000,16.036800,4728000
1985-06-10,16.036800,16.099749,15.973852,127.625000,16.068279,3453600
1985-06-11,16.115494,16.146961,15.863687,126.000000,15.863687,5688000
1985-06-12,15.832208,15.879428,15.186957,120.750000,15.202697,10212000
1985-06-13,15.092532,15.139753,14.887944,118.625000,14.935160,15040000
1985-06-14,15.045327,15.249912,15.029573,121.125000,15.249912,7008000
1985-06-17,15.171215,15.171215,15.013841,120.125000,15.124018,5264000
1985-06-18,15.108266,15.312858,14.998104,119.875000,15.092532,7276000
1985-06-19,15.092532,15.218432,15.013841,119.375000,15.029573,5072000
1985-06-20,15.029573,15.076805,14.777783,118.750000,14.950888,5592000
1985-06-21,14.919428,15.076805,14.903677,119.375000,15.029573,5460000
1985-06-24,15.013841,15.249912,14.950888,120.875000,15.218432,4500000
1985-06-25,15.328589,15.533195,15.281384,122.000000,15.360080,7004000
1985-06-26,15.391549,15.517453,15.360080,123.125000,15.501719,3616000
1985-06-27,15.580407,15.643362,15.501719,124.000000,15.611878,4600000
1985-06-28,15.659096,15.674829,15.548926,123.750000,15.580407,3282000
1985-07-01,15.580407,15.737784,15.485981,124.875000,15.722050,3560000
1985-07-02,15.722050,15.785000,15.643362,124.375000,15.659096,4256000
1985-07-03,15.659096,15.690571,15.517453,123.750000,15.580407,2667600
1985-07-05,15.643362,15.722050,15.627621,124.500000,15.674829,1475600
1985-07-08,15.674829,15.674829,15.517453,123.500000,15.548926,3168000
1985-07-09,15.501719,15.517453,15.171215,121.250000,15.265647,4792000
1985-07-10,15.249912,15.533195,15.108266,123.000000,15.485981,6748000
1985-07-11,15.485981,15.627621,15.470243,123.750000,15.580407,4160000
1985-07-12,15.564673,15.690571,15.517453,124.250000,15.643362,3947200
1985-07-15,15.643362,15.958107,15.533195,125.500000,15.800737,6228000
1985-07-16,15.879428,16.209917,15.800737,128.500000,16.178431,6404000
1985-07-17,16.367296,16.398779,16.241390,129.375000,16.288607,7520000
1985-07-18,16.178431,16.367296,16.162708,128.750000,16.209917,6908000
1985-07-19,16.225657,16.367296,16.209917,129.250000,16.272863,5524000
1985-07-22,16.257132,16.351568,16.194180,129.875000,16.351568,4300000
1985-07-23,16.335808,16.603365,16.241390,129.375000,16.288607,7516000
1985-07-24,16.288607,16.351568,16.068279,129.125000,16.257132,5852000
1985-07-25,16.257132,16.398779,16.194180,130.250000,16.398779,6152000
1985-07-26,16.398779,16.682055,16.383028,132.000000,16.619089,5680000
1985-07-29,16.619089,16.619089,16.288607,129.625000,16.320084,4064000
1985-07-30,16.288607,16.461725,16.257132,130.500000,16.430254,4556000
1985-07-31,16.461725,16.603365,16.430254,131.375000,16.540405,5528000
1985-08-01,16.587629,16.713520,16.571888,132.500000,16.682055,5440000
1985-08-02,16.650581,16.650581,16.540405,131.625000,16.571888,2667200
1985-08-05,16.540405,16.556147,16.430254,131.250000,16.524675,2681600
1985-08-06,16.556147,16.587629,16.257132,129.375000,16.288607,4280000
1985-08-07,16.257132,16.335808,16.241390,129.250000,16.272863,3816000
1985-08-08,16.317312,16.364925,16.158579,128.375000,16.301439,4468000
1985-08-09,16.301439,16.333183,16.158579,127.375000,16.174446,2764000
1985-08-12,16.142715,16.174446,16.079218,127.125000,16.142715,3920000
1985-08-13,16.126831,16.190327,15.968116,126.625000,16.079218,2983200
1985-08-14,16.110964,16.396669,16.095089,126.750000,16.095089,2174800
1985-08-15,16.126831,16.158579,15.968116,126.375000,16.047470,2894000
1985-08-16,15.999853,16.047470,15.936359,125.750000,15.968116,3217600
1985-08-19,15.968116,16.047470,15.968116,125.875000,15.983983,2046000
1985-08-20,16.095089,16.222076,15.983983,127.500000,16.190327,3700000
1985-08-21,16.222076,16.301439,16.206202,128.375000,16.301439,2836000
1985-08-22,16.301439,16.301439,16.047470,126.625000,16.079218,3159200
1985-08-23,16.110964,16.142715,16.047470,126.875000,16.110964,2554000
1985-08-26,16.079218,16.285559,16.047470,128.250000,16.285559,2447600
1985-08-27,16.333183,16.364925,16.222076,128.250000,16.285559,3147200
1985-08-28,16.317312,16.333183,16.190327,128.000000,16.253824,2384000
1985-08-29,16.253824,16.253824,16.158579,127.500000,16.190327,2020400
1985-08-30,16.190327,16.206202,16.063354,126.625000,16.079218,2500400
1985-09-03,16.079218,16.190327,16.063354,127.125000,16.142715,4076000
1985-09-04,16.158579,16.158579,16.063354,127.250000,16.158579,2949200
1985-09-05,16.190327,16.333183,16.126831,128.375000,16.301439,3952000
1985-09-06,16.333183,16.476040,16.333183,129.125000,16.396669,4240000
1985-09-09,16.444304,16.571274,16.412550,129.375000,16.428423,4432000
1985-09-10,16.444304,16.444304,16.206202,127.875000,16.237942,3779200
1985-09-11,16.206202,16.317312,16.126831,127.250000,16.158579,3344000
1985-09-12,16.174446,16.317312,16.095089,127.125000,16.142715,5552000
1985-09-13,16.190327,16.253824,16.015722,127.500000,16.190327,4892000
1985-09-16,16.237942,16.317312,16.190327,128.375000,16.301439,2749200
1985-09-17,16.301439,16.317312,16.063354,126.750000,16.095089,3924000
1985-09-18,16.095089,16.253824,16.063354,127.500000,16.190327,6544000
1985-09-19,16.126831,16.253824,16.063354,128.000000,16.253824,5972000
1985-09-20,16.206202,16.253824,16.047470,126.750000,16.095089,4360000
1985-09-23,16.285559,16.301439,16.206202,128.125000,16.269701,6540000
1985-09-24,16.237942,16.253824,16.031605,126.750000,16.095089,3752000
1985-09-25,16.110964,16.126831,15.714142,124.000000,15.745888,8548000
1985-09-26,15.714142,15.730015,15.523664,123.750000,15.714142,8500000
1985-09-30,15.745888,15.777629,15.618898,123.875000,15.730015,4220000
1985-10-01,15.745888,16.079218,15.730015,126.625000,16.079218,5560000
1985-10-02,16.110964,16.126831,15.793509,124.375000,15.793509,5920000
1985-10-03,15.793509,15.904620,15.714142,124.375000,15.793509,5600000
1985-10-04,15.618898,15.793509,15.603033,123.500000,15.682393,4040000
1985-10-07,15.666523,15.872870,15.634780,124.250000,15.777629,4400000
1985-10-08,15.809372,15.841120,15.682393,124.375000,15.793509,3343600
1985-10-09,15.793509,15.920499,15.777629,124.250000,15.777629,3050000
1985-10-10,15.793509,15.841120,15.714142,124.375000,15.793509,3544000
1985-10-11,15.809372,16.031605,15.698275,125.625000,15.952234,5520000
1985-10-14,15.983983,16.269701,15.920499,128.000000,16.253824,5536000
1985-10-15,16.301439,16.380804,16.126831,128.000000,16.253824,5412000
1985-10-16,16.253824,16.444304,16.190327,129.375000,16.428423,4640000
1985-10-17,16.412550,16.507788,16.285559,128.500000,16.317312,5400000
1985-10-18,16.349058,16.380804,16.206202,127.625000,16.206202,3583200
1985-10-21,16.222076,16.237942,16.158579,127.500000,16.190327,2540800
1985-10-22,16.222076,16.523661,16.206202,129.125000,16.396669,5016000
1985-10-23,16.444304,16.618895,16.428423,130.500000,16.571274,6900000
1985-10-24,16.618895,16.666517,16.285559,128.625000,16.333183,4760000
1985-10-25,16.301439,16.364925,16.190327,128.000000,16.253824,3100800
1985-10-28,16.190327,16.428423,16.190327,129.375000,16.428423,3061600
1985-10-29,16.460167,16.682394,16.444304,130.500000,16.571274,4184000
1985-10-30,16.634771,16.682394,16.539522,131.125000,16.650650,5880000
1985-10-31,16.603016,16.603016,16.428423,129.875000,16.491913,4600000
1985-11-01,16.460167,16.650650,16.460167,130.875000,16.618895,4520000
1985-11-04,16.634771,16.841114,16.571274,132.250000,16.793503,6920000
1985-11-05,16.825247,17.015715,16.793503,133.375000,16.936352,7316000
1985-11-06,17.013176,17.061193,16.805111,132.875000,17.013176,7916000
1985-11-07,16.901146,16.997171,16.853128,132.125000,16.917147,4160000
1985-11-08,16.917147,17.029181,16.869135,132.500000,16.965162,4724000
1985-11-11,17.013176,17.269257,16.981171,134.625000,17.237247,6648000
1985-11-12,17.269257,17.461311,17.253256,135.375000,17.333277,9420000
1985-11-13,17.365299,17.381283,17.237247,135.000000,17.285261,5616000
1985-11-14,17.269257,17.541334,17.253256,136.625000,17.493328,5372000
1985-11-15,17.461311,17.717388,17.461311,136.750000,17.509325,8264000
1985-11-18,17.525333,17.749403,17.493328,138.500000,17.733404,4720000
1985-11-19,17.797419,17.829426,17.573349,138.250000,17.701391,6596000
1985-11-20,17.685387,17.813423,17.653366,139.000000,17.797419,3935600
1985-11-21,17.861425,17.957472,17.797419,140.250000,17.957472,6856000
1985-11-22,17.941465,17.989468,17.829426,139.500000,17.861425,4280000
1985-11-25,17.861425,17.861425,17.717388,139.000000,17.797419,2474000
1985-11-26,17.813423,17.893444,17.765394,139.000000,17.797419,2822000
1985-11-27,17.813423,17.989468,17.797419,140.250000,17.957472,4280000
1985-11-29,18.021490,18.021490,17.829426,139.750000,17.893444,2055200
1985-12-02,17.893444,17.909443,17.637365,137.875000,17.653366,2686000
1985-12-03,17.637365,17.749403,17.621365,138.625000,17.749403,3202800
1985-12-04,17.781403,18.165531,17.749403,141.875000,18.165531,4848000
1985-12-05,18.149525,18.293575,18.005470,140.750000,18.021490,7620000
1985-12-06,17.989468,18.149525,17.957472,141.750000,18.149525,6552000
1985-12-09,18.229551,18.549641,18.197542,144.625000,18.517635,6648000
1985-12-10,18.517635,18.949762,18.469627,146.625000,18.773712,7760000
1985-12-11,18.773712,19.125814,18.773712,149.000000,19.077810,7940000
1985-12-12,19.061798,19.125814,18.821730,148.625000,19.029787,5600000
1985-12-13,19.109818,19.397905,19.093822,150.250000,19.237856,7560000
1985-12-16,19.253859,19.653973,19.205845,152.250000,19.493925,6320000
1985-12-17,19.605965,19.782017,19.397905,152.500000,19.525940,7140000
1985-12-18,19.525940,19.701992,19.413912,152.875000,19.573959,6100000
1985-12-19,19.541952,19.718004,19.509933,153.750000,19.685997,4400000
1985-12-20,19.782017,20.054100,19.685997,154.250000,19.749994,8512000
1985-12-23,19.718004,19.862045,19.637976,154.000000,19.718004,4880000
1985-12-24,19.701992,19.798027,19.365896,152.750000,19.557959,4040000
1985-12-26,19.573959,19.685997,19.477926,153.250000,19.621975,2248000
1985-12-27,19.701992,19.926073,19.685997,155.375000,19.894054,2884000
